POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
Owner,0,0,2,BHK,1100.478469,1,1,"Gorwa,Vadodara",22.3301,73.1611,23.0,47.8468899565217
Dealer,0,0,2,BHK,1100.478469,1,1,"Jagatpura,Jaipur",26.832353,75.841749,23.0,47.8468899565217
Owner,0,0,2,BHK,1100.478469,1,1,"Sodepur,Kolkata",22.69995,88.390833,23.0,47.8468899565217
Owner,0,0,2,BHK,1100.478469,1,1,"Vadsar,Vadodara",22.3,73.2,23.0,47.8468899565217
Owner,0,0,2,BHK,1100.478469,1,1,"Boirdadar,Raigarh",21.9,83.4,23.0,47.8468899565217
Dealer,0,0,3,BHK,1095.69378,1,1,"Kharar,Mohali",30.74,76.65,22.9,47.8468899563319
Owner,0,1,2,BHK,813.0081301,1,1,"Katara Hills,Bhopal",23.185756,77.498465,17.0,47.8240076529412
Dealer,0,0,1,BHK,549.976088,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,11.5,47.8240076521739
Dealer,0,0,2,BHK,1334.289813,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321000000000,76.772816,27.9,47.8240076344086
Owner,0,0,2,BHK,860.0095557,1,1,"Wagdara,Nagpur",21.079055,78.984696,18.0,47.77830865
Dealer,1,0,2,BHK,950.3342884,0,1,"Sector-74A Mohali,Mohali",30.715271,76.681229,19.9,47.755491879397
Owner,0,0,3,BHK,1575.178998,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,33.0,47.7326969090909
Dealer,0,0,2,BHK,1050.119332,1,1,"Jagatpura,Jaipur",26.832353,75.841749,22.0,47.7326969090909
Owner,0,1,2,BHK,1050.119332,1,1,"Wanadongri,Nagpur",21.094126,78.974343,22.0,47.7326969090909
Owner,0,0,2,BHK,1050.119332,1,1,"Dadoji Kondadev nagar,Latur",18.389291,76.550969,22.0,47.7326969090909
Owner,0,0,2,BHK,954.6539379000000,1,1,"Rudrapur,Rudrapur",26.350852000000000,86.319128,20.0,47.732696895
Owner,0,1,2,BHK,1288.1679390000000,1,1,"Jatkhedi,Bhopal",23.169982,77.477889,27.0,47.7099236666667
Dealer,0,0,2,BHK,930.3435115,1,1,"Baraula,Noida",28.56158,77.37475500000000,19.5,47.7099236666667
Owner,0,0,2,BHK,805.9132093,1,1,"Zirakpur,Mohali",30.65,76.82,16.9,47.687172147929
Dealer,0,0,1,BHK,457.7968526000000,1,1,"Ankur Vihar,Ghaziabad",28.66667,77.41667,9.6,47.6871721458333
Owner,0,1,3,BHK,1205.335874,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,25.3,47.6417341501976
Dealer,1,0,2,BHK,1138.6374460000000,0,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,23.9,47.6417341422594
Owner,0,0,2,BHK,714.2857143000000,1,1,"Pragati Nagar,Latur",18.382608000000000,76.565321,15.0,47.61904762
Dealer,1,0,2,BHK,761.9047619,0,0,"Bidhannagar,Durgapur",22.58,88.42,16.0,47.61904761875
Builder,1,0,3,BHK,923.8095238,0,0,"Gobindpur,Dhanbad",23.828918000000000,86.494671,19.4,47.6190476185567
Owner,0,0,1,BHK,747.6190476000000,1,1,"Professor Colony,Dhule",20.913551000000000,74.772257,15.7,47.6190476178344
Owner,1,0,1,BHK,747.6190476000000,0,1,"Dindoli,Surat",21.142359,72.862596,15.7,47.6190476178344
Dealer,0,1,2,BHK,833.3333333000000,1,0,"Ajmer Road,Jaipur",26.928785000000000,75.828002,17.5,47.6190476171429
Dealer,1,0,2,BHK,1090.47619,0,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,22.9,47.6190475982533
Dealer,1,0,2,BHK,1090.47619,0,0,"Ajmer Road,Jaipur",26.928785000000000,75.828002,22.9,47.6190475982533
Owner,0,0,3,BHK,1000.0,1,1,"Sripally , Asansol,Asansol",23.683330000000000,86.96667,21.0,47.6
Owner,0,0,2,BHK,1000.0,1,1,"Vajdi,Rajkot",22.255549,70.705585,21.0,47.6
Dealer,1,0,2,BHK,1000.0,0,1,"Atchutapuram,Visakhapatnam",17.7,83.25,21.0,47.6
Dealer,1,0,2,BHK,1000.0,0,1,"Atchutapuram,Visakhapatnam",17.7,83.25,21.0,47.6
Owner,0,1,2,BHK,1000.0,1,1,"Alodi,Wardha",20.762018000000000,78.618273,21.0,47.6
Owner,0,0,2,BHK,1000.0,1,1,"Risali,Bhilai",21.159193,81.338557,21.0,47.6
Owner,0,0,1,BHK,500.0,1,1,"Rajshivalaya,Anand",22.556000000000000,72.95100000000000,10.5,47.6
Owner,0,0,2,BHK,627.6747504,1,1,"Opp new Rahul hospital,Nadiad",-6.240302,106.793022,13.2,47.5511174545455
Dealer,0,1,3,BHK,1763.3079850000000,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,37.1,47.528517115903
Owner,0,0,1,BHK,499.0494297,1,1,"Madhapar,Bhuj",23.23013,69.71082,10.5,47.5285171142857
Dealer,0,0,3,BHK,1467.933492,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,30.9,47.5059382524272
Dealer,0,0,3,BHK,950.1187648,1,1,"Dadi Ka Phatak,Jaipur",26.968933000000000,75.755339,20.0,47.50593824
Dealer,0,0,2,BHK,950.1187648,1,1,"Krishna Vihar,Ghaziabad",28.708257,77.33883400000000,20.0,47.50593824
Owner,0,0,2,BHK,950.1187648,1,1,"Sector-126 Mohali,Mohali",30.756258000000000,76.655851,20.0,47.50593824
Builder,0,0,3,BHK,1995.249406,1,0,"Mansarovar Extension,Jaipur",26.8626,75.7633,42.0,47.5059382380952
Owner,0,0,3,BHK,1425.178147,1,1,"Lunsikui,Navsari",20.942355,72.940376,30.0,47.5059382333333
Owner,0,0,2,BHK,1235.154394,1,1,"Sector 8 Sonipat,Sonipat",28.995663,77.077794,26.0,47.5059382307692
Dealer,0,1,2,BHK,878.4425451,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,18.5,47.4833808162162
Owner,0,0,3,BHK,1647.6733140000000,1,1,"Karamsad,Anand",22.55,72.9,34.7,47.4833808069164
Dealer,0,0,3,BHK,1850.094877,1,1,"Peer Muchalla,Panchkula",30.660437000000000,76.861517,39.0,47.4383301794872
Owner,1,0,1,BHK,701.7543860000000,0,1,"Dindoli,Surat",21.142359,72.862596,14.8,47.4158368918919
Owner,0,0,1,BHK,640.1137980000000,1,1,"Vasant Vatika, Ranjit Sagar Road,Jamnagar",22.458777000000000,70.05544300000000,13.5,47.4158368888889
Dealer,0,0,3,BHK,1066.350711,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,22.5,47.3933649333333
Owner,0,0,2,BHK,1066.350711,1,1,"Bhayli,Vadodara",22.288976,73.128222,22.5,47.3933649333333
Dealer,0,1,2,BHK,924.1706161000000,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,19.5,47.3933649282051
Owner,0,0,2,BHK,1800.0947420000000,1,1,"Laxmi Nagar,Mathura",22.281215,70.789479,38.0,47.3709142631579
Owner,0,1,2,BHK,805.3055424000000,1,1,"Borda,Bhopal",23.12604,77.397501,17.0,47.3709142588235
Owner,0,0,2,BHK,900.0473709000000,1,1,"Surya Mandir,Indore",26.233244,78.218901,19.0,47.3709142578947
Owner,0,0,2,BHK,900.0473709000000,1,1,"Greater Mohali,Mohali",21.0,77.0,19.0,47.3709142578947
Owner,0,1,2,BHK,900.0473709000000,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,19.0,47.3709142578947
Owner,0,0,3,BHK,2840.909091,1,1,"Kundli,Sonipat",28.874383,77.113251,60.0,47.34848485
Dealer,0,0,1,BHK,459.0629437,1,1,"Ankur Vihar,Ghaziabad",28.66667,77.41667,9.7,47.3260766701031
Builder,1,1,1,BHK,657.8324657000000,0,0,"Padegaon,Aurangabad",19.886498,75.295035,13.9,47.3260766690647
Builder,1,1,1,BHK,350.2129673,0,0,"Sumerpur,Pali",25.1543,73.0816,7.4,47.3260766621622
Owner,1,1,1,BHK,548.7228004,0,1,"Zalta,Aurangabad",19.84318,75.43045500000000,11.6,47.3036896896552
Owner,0,1,4,BHK,5200.945626,1,1,"Sector-76 Noida,Noida",28.567633,77.383124,110.0,47.2813238727273
Owner,0,0,2,BHK,1040.189125,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,22.0,47.2813238636364
Owner,0,0,2,BHK,1559.5463140000000,1,1,"Borsi,Durg",21.163131,81.306849,33.0,47.2589792121212
Dealer,0,0,2,BHK,1063.327032,1,1,"Japanese Zone,Neemrana",27.98889,76.38833000000000,22.5,47.2589792
Dealer,0,0,2,BHK,1224.007561,1,1,"Sector-127 Mohali,Mohali",30.768683000000000,76.650876,25.9,47.2589791891892
Owner,0,0,1,BHK,377.8932452,1,1,"Dindoli,Surat",21.142359,72.862596,8.0,47.23665565
Owner,0,1,2,BHK,732.1681625,1,1,"Salaiya,Bhopal",23.150756,77.443534,15.5,47.2366556451613
Owner,0,0,2,BHK,850.2598016000000,1,1,"Rabindra Nagar,Asansol",23.692053,86.944846,18.0,47.2366556444444
Owner,0,1,2,BHK,850.2598016000000,1,1,"Katara Hills,Bhopal",23.185756,77.498465,18.0,47.2366556444444
Owner,0,0,3,BHK,1700.5196030000000,1,1,"Karamsad,Anand",22.55,72.9,36.0,47.2366556388889
Dealer,0,0,3,BHK,1608.490566,1,1,"NH-8,Dharuhera",12.973237,77.64685900000000,34.1,47.1698113196481
Dealer,0,0,2,BHK,948.1132075000000,1,1,"Kundli,Sonipat",28.874383,77.113251,20.1,47.169811318408
Dealer,0,0,2,BHK,1079.679397,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,22.9,47.1475719213974
Owner,0,1,3,BHK,1980.1980200000000,1,1,"Sector-45 Karnal,Karnal",29.731906,76.975729,42.0,47.1475719047619
Dealer,0,0,1,BHK,655.0424128,1,1,"Kharar-Landran Road,Mohali",30.74,76.65,13.9,47.1253534388489
Owner,0,0,3,BHK,2400.0,1,1,"Bhayli,Vadodara",22.288976,73.128222,51.0,47.1
Owner,0,0,2,BHK,800.0,1,1,"Davlameti,Nagpur",21.15,78.98,17.0,47.1
Owner,0,0,1,BHK,400.0,1,1,"Madhuban Bapudham,Ghaziabad",28.707966,77.48760300000000,8.5,47.1
Owner,0,0,1,BHK,400.0,1,1,"Chhapra,Navsari",20.940772,72.935802,8.5,47.1
Dealer,0,0,2,BHK,1223.5294120000000,1,1,"Sector-24 Dharuhera,Dharuhera",28.22,76.78,26.0,47.0588235384615
Builder,1,1,3,BHK,1269.990593,0,0,"Sama Savli Road,Vadodara",22.340396,73.19706,27.0,47.0366886296296
Owner,0,0,2,BHK,1339.915374,1,1,"Gopipura,Surat",21.17,72.83,28.5,47.0145745263158
Owner,0,0,2,BHK,940.2914904000000,1,1,"Avalapalli Hudco,Hosur",12.756152,77.856172,20.0,47.01457452
Owner,0,0,2,BHK,611.1894687000000,1,1,"Buti Bori,Nagpur",21.0,79.0,13.0,47.0145745153846
Owner,0,0,3,BHK,1409.774436,1,1,"Patel Nagar,Raisen",23.254675,77.498436,30.0,46.9924812
Dealer,0,0,2,BHK,1334.586466,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321000000000,76.772816,28.4,46.9924811971831
Owner,0,0,2,BHK,1150.234742,1,1,"Court More, Police Lane,Asansol",23.683330000000000,86.96667,24.5,46.9483568163265
Dealer,0,0,2,BHK,985.452839,1,1,"Hajipur,Noida",28.538774,77.366515,21.0,46.9263256666667
Owner,0,0,2,BHK,1500.234412,1,1,"Sunpharma Road,Vadodara",22.3,73.2,32.0,46.882325375
Builder,1,0,2,BHK,1495.546179,0,0,"Vijay Nagar,Jabalpur",23.190580000000000,79.905704,31.9,46.8823253605016
Builder,0,1,2,BHK,749.7656982000000,1,0,"Ayodhya Bypass,Bhopal",23.25,77.41667,16.0,46.8603561375
Owner,0,1,1,BHK,749.7656982000000,1,1,"Kharar,Mohali",30.74,76.65,16.0,46.8603561375
Owner,0,0,2,BHK,890.3467666000000,1,1,"Basunagar,Kolkata",22.69763,88.462075,19.0,46.8603561368421
Owner,0,0,2,BHK,1100.187266,1,1,"Makarpura,Vadodara",22.241240000000000,73.200301,23.5,46.8164794042553
Dealer,0,0,3,BHK,1590.271282,1,1,"NH-8,Dharuhera",12.973237,77.64685900000000,34.0,46.7726847647059
Dealer,0,0,3,BHK,1590.271282,1,1,"NH-8,Dharuhera",12.973237,77.64685900000000,34.0,46.7726847647059
Owner,0,0,3,BHK,1823.281907,1,0,"Nalwadi,Wardha",20.751625,78.624557,39.0,46.7508181282051
Owner,0,0,3,BHK,981.3084112,1,1,"Mango,Jamshedpur",22.835481,86.221099,21.0,46.7289719619048
Owner,0,0,2,BHK,840.3361345000000,1,1,"Manavta Nagar,Indore",31.527088,75.907993,18.0,46.6853408055556
Owner,0,0,1,BHK,695.611578,1,1,"Waghodia,Vadodara",22.294094,73.23368600000000,14.9,46.6853408053691
Dealer,0,1,3,BHK,1400.560224,1,1,"Katara Hills,Bhopal",23.185756,77.498465,30.0,46.6853408
Dealer,0,0,3,BHK,1400.560224,1,1,"Jagatpura,Jaipur",26.832353,75.841749,30.0,46.6853408
Owner,0,0,3,BHK,1400.560224,1,1,"Lankelapalem,Visakhapatnam",17.682023,83.099817,30.0,46.6853408
Dealer,0,0,3,BHK,1400.560224,1,1,"Patrakar Colony,Jaipur",22.471606,70.061222,30.0,46.6853408
Dealer,0,0,2,BHK,1400.560224,1,1,"Sama,Vadodara",22.340396,73.19706,30.0,46.6853408
Owner,0,0,2,BHK,700.280112,1,1,"Niwaru Road,Jaipur",26.91667,75.86667,15.0,46.6853408
Owner,0,0,2,BHK,700.280112,1,1,"Banjari,Bhopal",22.590732,76.63529100000000,15.0,46.6853408
Dealer,0,0,2,BHK,700.280112,1,1,"Dadi Ka Phatak,Jaipur",26.968933000000000,75.755339,15.0,46.6853408
Owner,0,0,2,BHK,700.280112,1,1,"Shikrapur,Pune",18.69361,74.13806,15.0,46.6853408
Owner,0,0,1,BHK,700.280112,1,1,"Bais Godam,Jaipur",28.839709000000000,75.132735,15.0,46.6853408
Owner,0,0,1,BHK,630.2521008,1,1,"Rudreshawar Chowk,Latur",18.4,76.58333,13.5,46.6853408
Owner,0,0,1,BHK,350.140056,1,1,"Waghodia,Vadodara",22.294094,73.23368600000000,7.5,46.6853408
Owner,0,0,2,BHK,839.9440037,1,1,"Poranki,Vijayawada",16.47431,80.71281,18.0,46.6635557611111
Owner,0,0,2,BHK,797.9468035,1,1,"Muchipara,Durgapur",23.55,87.32,17.1,46.6635557602339
Owner,0,0,2,BHK,699.9533364,1,1,"Sector-29, Pratap Nagar,Sanganer,Jaipur",26.807408000000000,75.83865900000000,15.0,46.66355576
Dealer,0,0,3,BHK,1725.7462690000000,1,1,"Vip Road,Chandigarh",22.616946,88.431928,37.0,46.6417910540541
Owner,0,0,2,BHK,955.2656104,1,1,"Bhagirathi,Rudrapur",29.014547000000000,79.414653,20.5,46.5983224585366
Dealer,1,0,2,BHK,1020.027946,0,1,"Sirol,Gwalior",25.728593,78.457598,21.9,46.5766185388128
Owner,0,0,3,BHK,1173.184358,1,1,"Kusum Vihar,Dhanbad",23.78,86.41,25.2,46.5549348412698
Dealer,0,0,3,BHK,1350.09311,1,1,"Jahangirpura,Surat",21.17,72.83,29.0,46.5549348275862
Owner,0,0,2,BHK,1350.09311,1,1,"Jakat Naka Road,Jamnagar",22.47,70.07,29.0,46.5549348275862
Dealer,0,0,2,BHK,1350.09311,1,1,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,29.0,46.5549348275862
Owner,0,0,2,BHK,675.0465549000000,1,1,"Vadsar,Vadodara",22.3,73.2,14.5,46.5549348206897
Dealer,1,0,2,BHK,818.6046512,0,1,"Matigara Residency,Siliguri",26.724219,88.326357,17.6,46.5116279090909
Builder,0,0,3,BHK,1688.372093,1,0,"Hoshangabad Road,Bhopal",22.75,77.72,36.3,46.5116279063361
Dealer,1,0,2,BHK,688.372093,0,1,"Bidhannagar,Durgapur",22.58,88.42,14.8,46.5116279054054
Owner,0,0,3,BHK,1395.348837,1,1,"Govindpura,Jaipur",26.748588,75.45094,30.0,46.5116279
Dealer,1,1,3,BHK,1200.0,0,1,"Sector 78 Faridabad,Faridabad",28.380160000000000,77.369936,25.8,46.5
Dealer,1,0,2,BHK,1227.336123,0,1,"Bidhannagar,Durgapur",22.58,88.42,26.4,46.4900046590909
Owner,0,0,2,BHK,1069.270107,1,1,"Gandhi Chowk,Bhandara",17.873691,76.948115,23.0,46.4900046521739
Dealer,1,0,2,BHK,1004.1841,0,1,"Bidhannagar,Durgapur",22.58,88.42,21.6,46.4900046296296
Dealer,0,0,2,BHK,1486.988848,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,32.0,46.4684015
Dealer,1,0,2,BHK,687.732342,0,1,"Chikalwas,Udaipur",25.02594,73.73926800000000,14.8,46.4684014864865
Dealer,0,0,2,BHK,1486.298189,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,32.0,46.44681840625
Owner,0,0,2,BHK,1300.510915,1,1,"Sector-24 Dharuhera,Dharuhera",28.22,76.78,28.0,46.4468183928571
Owner,0,0,2,BHK,1300.510915,1,1,"Zirakpur,Chandigarh",30.662283000000000,76.822397,28.0,46.4468183928571
Owner,0,0,2,BHK,780.306549,1,1,"Sodepur,Kolkata",22.69995,88.390833,16.8,46.4468183928571
Owner,0,1,1,BHK,650.2554575,1,1,"Katargam,Surat",21.232813,72.832454,14.0,46.4468183928571
Dealer,1,1,3,BHK,1197.771588,0,1,"Sector 78 Faridabad,Faridabad",28.380160000000000,77.369936,25.8,46.4252553488372
Builder,0,1,2,BHK,974.9303621000000,1,0,"Godhani,Lalitpur",24.166621,78.140498,21.0,46.4252553380952
Dealer,0,0,3,BHK,1785.714286,1,1,"Kundli,Sonipat",28.874383,77.113251,38.5,46.3821892467532
Owner,0,0,2,BHK,1205.37784,1,1,"Sayajipura,Vadodara",22.323406,73.24039500000000,26.0,46.3606861538462
Dealer,0,1,4,BHK,2086.230876,1,1,"Bypass Road,Bhopal",23.371554,77.991251,45.0,46.3606861333333
Owner,0,0,2,BHK,1066.295781,1,1,"Kumarpur,Asansol",23.694909,86.939424,23.0,46.3606861304348
Owner,0,0,3,BHK,1389.532191,1,1,"Thara,Bhiwadi",28.162032,76.811066,30.0,46.3177397
Dealer,1,1,2,BHK,995.8314034,0,0,"Sevasi,Vadodara",22.311323,73.121275,21.5,46.3177396930233
Owner,0,0,4,BHK,3149.606299,1,1,"Gokuldham-2,Junagadh",21.52,70.47,68.0,46.3177396911765
Dealer,0,0,3,BHK,1250.0,1,1,"Narayan Vihar,Jaipur",26.859526000000000,75.711394,27.0,46.3
Owner,0,0,2,BHK,1250.0,1,1,"Laskana,Surat",21.251746,72.926383,27.0,46.3
Owner,0,0,2,BHK,1250.0,1,1,"Bharuch Ina,Bharuch",21.72472,73.006639,27.0,46.3
Owner,0,0,2,BHK,1111.111111,1,1,"Ajairajpura,Jaipur",26.591483,76.110858,24.0,46.2962962916667
Owner,0,0,1,BHK,740.0555042000000,1,1,"Chharwada,Vapi",20.384847,72.93054600000000,16.0,46.2534690125
Owner,0,0,3,BHK,1850.13876,1,1,"Vallabh Vidyanagar,Anand",22.706116,73.11498,40.0,46.253469
Dealer,1,0,2,BHK,1295.097132,0,1,"Tadepalli,Vijayawada",16.609758,80.617778,28.0,46.253469
Owner,0,0,1,BHK,601.0171059000000,1,1,"Geeta Nagar,Vapi",20.369933,72.901016,13.0,46.2320850692308
Owner,1,0,3,BHK,969.9769053000000,0,1,"Alapur,Palwal",28.177354000000000,77.310722,21.0,46.1893764428571
Dealer,0,0,2,BHK,969.9769053000000,1,1,"Gandhi Path,Jaipur",25.879721,86.587391,21.0,46.1893764428571
Dealer,0,0,2,BHK,785.2193995,1,1,"Baguihati,Kolkata",22.617564,88.427982,17.0,46.1893764411765
Owner,0,0,3,BHK,1500.461681,1,1,"Narayan Vihar,Jaipur",26.859526000000000,75.711394,32.5,46.1680517230769
Owner,0,0,2,BHK,900.2770083000000,1,1,"Sujatha Nagar,Visakhapatnam",15.512973,80.025795,19.5,46.1680517076923
Owner,0,1,2,BHK,600.1846722,1,1,"Kharar,Mohali",30.74,76.65,13.0,46.1680517076923
Owner,0,0,2,BHK,1200.369344,1,1,"Paul Nagar,Vizianagaram",18.116670000000000,83.41667,26.0,46.1680516923077
Owner,0,0,2,BHK,1200.369344,1,1,"Baddi , Solan , HP,Baddi",30.92,77.12,26.0,46.1680516923077
Owner,0,0,2,BHK,1200.369344,1,1,"NGGO Colony,Coimbatore",9.506689,77.637778,26.0,46.1680516923077
Owner,0,0,2,BHK,1200.369344,1,1,"Jagatpura,Jaipur",26.832353,75.841749,26.0,46.1680516923077
Owner,0,0,3,BHK,1937.269373,1,1,"Kharar Kurali Road,Chandigarh",30.83,76.57,42.0,46.1254612619048
Owner,0,0,2,BHK,1614.391144,1,1,"Mapusa,Goa",15.591970000000000,73.80894,35.0,46.1254612571429
Owner,0,0,2,BHK,1014.292301,1,1,"Gopalpur,Asansol",23.698756,86.93168,22.0,46.1041955
Owner,1,0,3,BHK,1230.982019,0,1,"Sector-28 Karnal,Karnal",29.69,76.98833,26.7,46.1041954681648
Owner,0,1,2,BHK,1198.156682,1,1,"Chiplun,Ratnagiri",17.524875,73.520142,26.0,46.0829493076923
Dealer,0,0,1,BHK,645.1612903,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,14.0,46.0829493071429
Owner,0,0,2,BHK,1059.907834,1,1,"Mansarovar,Jaipur",26.8626,75.7633,23.0,46.0829493043478
Owner,0,0,3,BHK,1220.0736650000000,1,1,"Adityapur,Jamshedpur",22.7808,86.1522,26.5,46.0405156603774
Builder,1,1,1,BHK,363.7200737,0,0,"Jagatpura,Jaipur",26.832353,75.841749,7.9,46.0405156582278
Owner,1,0,1,BHK,690.2899218000000,0,1,"Puttaparthi,Anantapur",14.166198000000000,77.81095400000000,15.0,46.01932812
Dealer,0,0,3,BHK,851.3575702000000,1,1,"Borsi,Durg",21.163131,81.306849,18.5,46.0193281189189
Dealer,0,0,3,BHK,1149.954002,1,1,"Niwaru Road,Jaipur",26.91667,75.86667,25.0,45.99816008
Dealer,0,0,3,BHK,1149.954002,1,1,"Gandhi Path,Jaipur",25.879721,86.587391,25.0,45.99816008
Dealer,0,0,5,BHK,2110.3448280000000,1,1,"ATLANTIS CITY,Indore",22.72056,75.84722,45.9,45.977011503268
Dealer,0,0,3,BHK,1747.1264370000000,1,1,"Zirakpur,Mohali",30.65,76.82,38.0,45.9770115
Owner,0,0,2,BHK,850.1838235000000,1,1,"Vinay Nagar,Gwalior",26.225345,78.156295,18.5,45.9558823513514
Builder,1,1,3,BHK,1584.749655,0,0,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,34.5,45.9347726086957
Dealer,0,0,3,BHK,1538.108356,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,33.5,45.9136822686567
Owner,0,0,2,BHK,1400.367309,1,1,"Shaheed Nagar,Bhopal",23.260765,77.386515,30.5,45.9136822622951
Dealer,0,0,2,BHK,940.3669725,1,1,"Hajipur,Noida",28.538774,77.366515,20.5,45.8715596341463
Owner,0,0,2,BHK,688.0733945000000,1,1,"Shatabdi Puram,Ghaziabad",28.6667,77.4333,15.0,45.8715596333333
Owner,0,0,2,BHK,399.0825688,1,1,"madina park,Bharuch",21.708525,72.972359,8.7,45.8715596321839
Dealer,1,0,3,BHK,1100.412655,0,1,"Madhyamgram,Kolkata",22.7,88.45,24.0,45.8505272916667
Dealer,0,1,2,BHK,1100.412655,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,24.0,45.8505272916667
Dealer,0,0,1,BHK,550.2063274000000,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,12.0,45.8505272833333
Owner,0,0,3,BHK,1329.665291,1,1,"Naya Raipur,Raipur",29.9055,75.2547,29.0,45.8505272758621
Owner,0,0,2,BHK,1260.311641,1,1,"BV Nagar,Nellore",14.415772,79.964576,27.5,45.8295142181818
Owner,0,0,2,BHK,756.1869844000000,1,1,"Agarpara,Kolkata",22.683330000000000,88.36667,16.5,45.8295142060606
Owner,0,0,3,BHK,1374.885426,1,1,"Hirapur,Dhanbad",23.928951,86.523706,30.0,45.8295142
Dealer,1,0,3,BHK,870.3618873000000,0,1,"Sodepur,Kolkata",22.69995,88.390833,19.0,45.8085203842105
Dealer,0,0,3,BHK,1236.2637360000000,1,1,"Maheshtala,Kolkata",22.486821,88.233267,27.0,45.7875457777778
Dealer,0,1,2,BHK,2562.929062,1,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,56.0,45.7665903928571
Owner,0,0,2,BHK,915.3318078,1,1,"Gamharia,Jamshedpur",22.801831,86.11327300000000,20.0,45.76659039
Owner,0,0,2,BHK,1006.404392,1,1,"Ajmer Road,Jaipur",26.928785000000000,75.828002,22.0,45.7456541818182
Dealer,0,0,4,BHK,1600.365798,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,35.0,45.7247370857143
Dealer,0,0,4,BHK,1600.365798,1,1,"Mansarovar,Jaipur",26.8626,75.7633,35.0,45.7247370857143
Owner,0,0,3,BHK,1600.365798,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,35.0,45.7247370857143
Owner,0,1,1,BHK,800.1828989,1,1,"Sayajipura,Vadodara",22.323406,73.24039500000000,17.5,45.72473708
Dealer,0,0,3,BHK,1599.6343690000000,1,1,"Chipiyana Buzurg,Ghaziabad",28.628777000000000,77.449789,35.0,45.7038391142857
Owner,0,0,3,BHK,1599.6343690000000,1,1,"KKR green city,Eluru",20.837497,79.32443,35.0,45.7038391142857
Owner,0,0,2,BHK,1599.6343690000000,1,1,"Adajan,Surat",24.395822,78.989627,35.0,45.7038391142857
Owner,0,0,2,BHK,1005.025126,1,1,"Near Ashapuri Temple,Navsari",22.529043000000000,72.770219,22.0,45.6829602727273
Dealer,0,0,4,BHK,1900.4111470000000,1,1,"Sector-110 Mohali,Mohali",30.667746,76.669156,41.6,45.6829602644231
Owner,0,0,3,BHK,1050.2283110000000,1,1,"Gopalpur,Durgapur",23.507414,87.395907,23.0,45.6621004782609
Owner,0,1,2,BHK,1050.2283110000000,1,1,"Vemali,Vadodara",22.35962,73.187321,23.0,45.6621004782609
Owner,0,0,2,BHK,1050.2283110000000,1,1,"Green City,Jamnagar",22.428748000000000,70.062966,23.0,45.6621004782609
Builder,0,0,2,BHK,1050.2283110000000,1,0,"Kumbakonam,Thanjavur",10.947772,79.341751,23.0,45.6621004782609
Owner,0,0,2,BHK,1050.2283110000000,1,1,"Chanod Colony,Vapi",20.366670000000000,72.9,23.0,45.6621004782609
Owner,0,0,2,BHK,1050.2283110000000,1,1,"Daldal Seoni, Mova,Raipur",21.289586,81.66291700000000,23.0,45.6621004782609
Owner,1,1,1,BHK,570.7762557,0,1,"Jakhiya,Indore",22.808778,75.861639,12.5,45.662100456
Owner,0,0,2,BHK,684.9315068,1,1,"Kalyanpur,Rudrapur",29.296099000000000,78.858737,15.0,45.6621004533333
Dealer,0,0,2,BHK,1099.954359,1,1,"Jagatpura,Jaipur",26.832353,75.841749,24.1,45.6412597095436
Owner,0,0,2,BHK,1095.390233,1,1,"New Karelibaug,Vadodara",22.3,73.2,24.0,45.6412597083333
Dealer,0,0,2,BHK,953.9023277000000,1,1,"Kharar,Mohali",30.74,76.65,20.9,45.6412596985646
